part_number;SKU;descricao;GALVANIZA?;tipo_de_material;custo
5050500607;GAL;GALPAO RL360 LONA 2A TETO - 35X050X06M;não;(FERT) PRODUTO ACABADO;0
5050500608;GAL;GALPAO RL360 LONA 2A TETO - 35X055X06M;não;(FERT) PRODUTO ACABADO;0
5050500609;GAL;GALPAO RL360 LONA 2A TETO - 35X060X06M;não;(FERT) PRODUTO ACABADO;0
5050500610;GAL;GALPAO RL360 LONA 2A TETO - 35X065X06M;não;(FERT) PRODUTO ACABADO;0
5050500611;GAL;GALPAO RL360 LONA 2A TETO - 35X070X06M;não;(FERT) PRODUTO ACABADO;0
5050500612;GAL;GALPAO RL360 LONA 2A TETO - 35X075X06M;não;(FERT) PRODUTO ACABADO;0
5050500613;GAL;GALPAO RL360 LONA 2A TETO - 35X080X06M;não;(FERT) PRODUTO ACABADO;0
5050500614;GAL;GALPAO RL360 LONA 2A TETO - 35X085X06M;não;(FERT) PRODUTO ACABADO;0
5050500615;GAL;GALPAO RL360 LONA 2A TETO - 35X090X06M;não;(FERT) PRODUTO ACABADO;0
5050500616;GAL;GALPAO RL360 LONA 2A TETO - 35X095X06M;não;(FERT) PRODUTO ACABADO;0
5050500617;GAL;GALPAO RL360 LONA 2A TETO - 35X100X06M;não;(FERT) PRODUTO ACABADO;0
5050500618;GAL;GALPAO RL360 LONA 2A TETO - 35X105X06M;não;(FERT) PRODUTO ACABADO;0
5050500619;GAL;GALPAO RL360 LONA 2A TETO - 35X110X06M;não;(FERT) PRODUTO ACABADO;0
5050500620;GAL;GALPAO RL360 LONA 2A TETO - 35X115X06M;não;(FERT) PRODUTO ACABADO;0
5050500621;GAL;GALPAO RL360 LONA 2A TETO - 35X120X06M;não;(FERT) PRODUTO ACABADO;0
5050500622;GAL;GALPAO RL360 LONA 2A TETO - 35X125X06M;não;(FERT) PRODUTO ACABADO;0
5050500623;GAL;GALPAO RL360 LONA 2A TETO - 35X130X06M;não;(FERT) PRODUTO ACABADO;0
5050500624;GAL;GALPAO RL360 LONA 2A TETO - 35X135X06M;não;(FERT) PRODUTO ACABADO;0
5050500625;GAL;GALPAO RL360 LONA 2A TETO - 35X140X06M;não;(FERT) PRODUTO ACABADO;0
5050500626;GAL;GALPAO RL360 LONA 2A TETO - 35X145X06M;não;(FERT) PRODUTO ACABADO;0
5050500627;GAL;GALPAO RL360 LONA 2A TETO - 35X150X06M;não;(FERT) PRODUTO ACABADO;0
5050500628;GAL;GALPAO RL360 LONA 2A TETO - 35X155X06M;não;(FERT) PRODUTO ACABADO;0
5050500629;GAL;GALPAO RL360 LONA 2A TETO - 35X160X06M;não;(FERT) PRODUTO ACABADO;0
5050500630;GAL;GALPAO RL360 LONA 2A TETO - 35X165X06M;não;(FERT) PRODUTO ACABADO;0
5050500631;GAL;GALPAO RL360 LONA 2A TETO - 35X170X06M;não;(FERT) PRODUTO ACABADO;0
5050500632;GAL;GALPAO RL360 LONA 2A TETO - 35X175X06M;não;(FERT) PRODUTO ACABADO;0
5050500633;GAL;GALPAO RL360 LONA 2A TETO - 35X180X06M;não;(FERT) PRODUTO ACABADO;0
5050500634;GAL;GALPAO RL360 LONA 2A TETO - 35X185X06M;não;(FERT) PRODUTO ACABADO;0
5050500635;GAL;GALPAO RL360 LONA 2A TETO - 35X190X06M;não;(FERT) PRODUTO ACABADO;0
5050500636;GAL;GALPAO RL360 LONA 2A TETO - 35X195X06M;não;(FERT) PRODUTO ACABADO;0
5050500637;GAL;GALPAO RL360 LONA 2A TETO - 35X200X06M;não;(FERT) PRODUTO ACABADO;0
5050500638;GAL;GALPAO RL360 LONA 2A TETO - 40X010X06M;não;(FERT) PRODUTO ACABADO;0
5050500639;GAL;GALPAO RL360 LONA 2A TETO - 40X015X06M;não;(FERT) PRODUTO ACABADO;0
5050500640;GAL;GALPAO RL360 LONA 2A TETO - 40X020X06M;não;(FERT) PRODUTO ACABADO;0
5050500641;GAL;GALPAO RL360 LONA 2A TETO - 40X025X06M;não;(FERT) PRODUTO ACABADO;0
5050500642;GAL;GALPAO RL360 LONA 2A TETO - 40X030X06M;não;(FERT) PRODUTO ACABADO;0
5050500643;GAL;GALPAO RL360 LONA 2A TETO - 40X035X06M;não;(FERT) PRODUTO ACABADO;0
5050500644;GAL;GALPAO RL360 LONA 2A TETO - 40X040X06M;não;(FERT) PRODUTO ACABADO;0
5050500645;GAL;GALPAO RL360 LONA 2A TETO - 40X045X06M;não;(FERT) PRODUTO ACABADO;0
5050500646;GAL;GALPAO RL360 LONA 2A TETO - 40X050X06M;não;(FERT) PRODUTO ACABADO;0
5050500647;GAL;GALPAO RL360 LONA 2A TETO - 40X055X06M;não;(FERT) PRODUTO ACABADO;0
5050500648;GAL;GALPAO RL360 LONA 2A TETO - 40X060X06M;não;(FERT) PRODUTO ACABADO;0
5050500649;GAL;GALPAO RL360 LONA 2A TETO - 40X065X06M;não;(FERT) PRODUTO ACABADO;0
5050500650;GAL;GALPAO RL360 LONA 2A TETO - 40X070X06M;não;(FERT) PRODUTO ACABADO;0
5050500651;GAL;GALPAO RL360 LONA 2A TETO - 40X075X06M;não;(FERT) PRODUTO ACABADO;0
5050500652;GAL;GALPAO RL360 LONA 2A TETO - 40X080X06M;não;(FERT) PRODUTO ACABADO;0
5050500653;GAL;GALPAO RL360 LONA 2A TETO - 40X085X06M;não;(FERT) PRODUTO ACABADO;0
5050500654;GAL;GALPAO RL360 LONA 2A TETO - 40X090X06M;não;(FERT) PRODUTO ACABADO;0
5050500655;GAL;GALPAO RL360 LONA 2A TETO - 40X095X06M;não;(FERT) PRODUTO ACABADO;0
5050500656;GAL;GALPAO RL360 LONA 2A TETO - 40X100X06M;não;(FERT) PRODUTO ACABADO;0
5050500657;GAL;GALPAO RL360 LONA 2A TETO - 40X105X06M;não;(FERT) PRODUTO ACABADO;0
5050500658;GAL;GALPAO RL360 LONA 2A TETO - 40X110X06M;não;(FERT) PRODUTO ACABADO;0
5050500659;GAL;GALPAO RL360 LONA 2A TETO - 40X115X06M;não;(FERT) PRODUTO ACABADO;0
5050500660;GAL;GALPAO RL360 LONA 2A TETO - 40X120X06M;não;(FERT) PRODUTO ACABADO;0
5050500661;GAL;GALPAO RL360 LONA 2A TETO - 40X125X06M;não;(FERT) PRODUTO ACABADO;0
5050500662;GAL;GALPAO RL360 LONA 2A TETO - 40X130X06M;não;(FERT) PRODUTO ACABADO;0
5050500663;GAL;GALPAO RL360 LONA 2A TETO - 40X135X06M;não;(FERT) PRODUTO ACABADO;0
5050500664;GAL;GALPAO RL360 LONA 2A TETO - 40X140X06M;não;(FERT) PRODUTO ACABADO;0
5050500665;GAL;GALPAO RL360 LONA 2A TETO - 40X145X06M;não;(FERT) PRODUTO ACABADO;0
5050500666;GAL;GALPAO RL360 LONA 2A TETO - 40X150X06M;não;(FERT) PRODUTO ACABADO;0
5050500667;GAL;GALPAO RL360 LONA 2A TETO - 40X155X06M;não;(FERT) PRODUTO ACABADO;0
5050500668;GAL;GALPAO RL360 LONA 2A TETO - 40X160X06M;não;(FERT) PRODUTO ACABADO;0
5050500669;GAL;GALPAO RL360 LONA 2A TETO - 40X165X06M;não;(FERT) PRODUTO ACABADO;0
5050500670;GAL;GALPAO RL360 LONA 2A TETO - 40X170X06M;não;(FERT) PRODUTO ACABADO;0
5050500671;GAL;GALPAO RL360 LONA 2A TETO - 40X175X06M;não;(FERT) PRODUTO ACABADO;0
5050500672;GAL;GALPAO RL360 LONA 2A TETO - 40X180X06M;não;(FERT) PRODUTO ACABADO;0
5050500673;GAL;GALPAO RL360 LONA 2A TETO - 40X185X06M;não;(FERT) PRODUTO ACABADO;0
5050500674;GAL;GALPAO RL360 LONA 2A TETO - 40X190X06M;não;(FERT) PRODUTO ACABADO;0
5050500675;GAL;GALPAO RL360 LONA 2A TETO - 40X195X06M;não;(FERT) PRODUTO ACABADO;0
5050500676;GAL;GALPAO RL360 LONA 2A TETO - 40X200X06M;não;(FERT) PRODUTO ACABADO;0
5050500677;GAL;GALPAO RL360 LONA 2A TETO - 45X010X06M;não;(FERT) PRODUTO ACABADO;0
5050500678;GAL;GALPAO RL360 LONA 2A TETO - 45X015X06M;não;(FERT) PRODUTO ACABADO;0
5050500679;GAL;GALPAO RL360 LONA 2A TETO - 45X020X06M;não;(FERT) PRODUTO ACABADO;0
5050500680;GAL;GALPAO RL360 LONA 2A TETO - 45X025X06M;não;(FERT) PRODUTO ACABADO;0
5050500681;GAL;GALPAO RL360 LONA 2A TETO - 45X030X06M;não;(FERT) PRODUTO ACABADO;0
5050500682;GAL;GALPAO RL360 LONA 2A TETO - 45X035X06M;não;(FERT) PRODUTO ACABADO;0
5050500683;GAL;GALPAO RL360 LONA 2A TETO - 45X040X06M;não;(FERT) PRODUTO ACABADO;0
5050500684;GAL;GALPAO RL360 LONA 2A TETO - 45X045X06M;não;(FERT) PRODUTO ACABADO;0
5050500685;GAL;GALPAO RL360 LONA 2A TETO - 45X050X06M;não;(FERT) PRODUTO ACABADO;0
5050500686;GAL;GALPAO RL360 LONA 2A TETO - 45X055X06M;não;(FERT) PRODUTO ACABADO;0
5050500687;GAL;GALPAO RL360 LONA 2A TETO - 45X060X06M;não;(FERT) PRODUTO ACABADO;0
5050500688;GAL;GALPAO RL360 LONA 2A TETO - 45X065X06M;não;(FERT) PRODUTO ACABADO;0
5050500689;GAL;GALPAO RL360 LONA 2A TETO - 45X070X06M;não;(FERT) PRODUTO ACABADO;0
5050500690;GAL;GALPAO RL360 LONA 2A TETO - 45X075X06M;não;(FERT) PRODUTO ACABADO;0
5050500691;GAL;GALPAO RL360 LONA 2A TETO - 45X080X06M;não;(FERT) PRODUTO ACABADO;0
5050500692;GAL;GALPAO RL360 LONA 2A TETO - 45X085X06M;não;(FERT) PRODUTO ACABADO;0
5050500693;GAL;GALPAO RL360 LONA 2A TETO - 45X090X06M;não;(FERT) PRODUTO ACABADO;0
5050500694;GAL;GALPAO RL360 LONA 2A TETO - 45X095X06M;não;(FERT) PRODUTO ACABADO;0
5050500695;GAL;GALPAO RL360 LONA 2A TETO - 45X100X06M;não;(FERT) PRODUTO ACABADO;0
5050500696;GAL;GALPAO RL360 LONA 2A TETO - 45X105X06M;não;(FERT) PRODUTO ACABADO;0
5050500697;GAL;GALPAO RL360 LONA 2A TETO - 45X110X06M;não;(FERT) PRODUTO ACABADO;0
5050500698;GAL;GALPAO RL360 LONA 2A TETO - 45X115X06M;não;(FERT) PRODUTO ACABADO;0
5050500699;GAL;GALPAO RL360 LONA 2A TETO - 45X120X06M;não;(FERT) PRODUTO ACABADO;0
5050500700;GAL;GALPAO RL360 LONA 2A TETO - 45X125X06M;não;(FERT) PRODUTO ACABADO;0
5050500701;GAL;GALPAO RL360 LONA 2A TETO - 45X130X06M;não;(FERT) PRODUTO ACABADO;0
5050500702;GAL;GALPAO RL360 LONA 2A TETO - 45X135X06M;não;(FERT) PRODUTO ACABADO;0
5050500703;GAL;GALPAO RL360 LONA 2A TETO - 45X140X06M;não;(FERT) PRODUTO ACABADO;0
5050500704;GAL;GALPAO RL360 LONA 2A TETO - 45X145X06M;não;(FERT) PRODUTO ACABADO;0
5050500705;GAL;GALPAO RL360 LONA 2A TETO - 45X150X06M;não;(FERT) PRODUTO ACABADO;0
5050500706;GAL;GALPAO RL360 LONA 2A TETO - 45X155X06M;não;(FERT) PRODUTO ACABADO;0
5050500707;GAL;GALPAO RL360 LONA 2A TETO - 45X160X06M;não;(FERT) PRODUTO ACABADO;0
5050500708;GAL;GALPAO RL360 LONA 2A TETO - 45X165X06M;não;(FERT) PRODUTO ACABADO;0
5050500709;GAL;GALPAO RL360 LONA 2A TETO - 45X170X06M;não;(FERT) PRODUTO ACABADO;0
5050500710;GAL;GALPAO RL360 LONA 2A TETO - 45X175X06M;não;(FERT) PRODUTO ACABADO;0
5050500711;GAL;GALPAO RL360 LONA 2A TETO - 45X180X06M;não;(FERT) PRODUTO ACABADO;0
5050500712;GAL;GALPAO RL360 LONA 2A TETO - 45X185X06M;não;(FERT) PRODUTO ACABADO;0
5050500713;GAL;GALPAO RL360 LONA 2A TETO - 45X190X06M;não;(FERT) PRODUTO ACABADO;0
5050500714;GAL;GALPAO RL360 LONA 2A TETO - 45X195X06M;não;(FERT) PRODUTO ACABADO;0
5050500715;GAL;GALPAO RL360 LONA 2A TETO - 45X200X06M;não;(FERT) PRODUTO ACABADO;0
5050500716;GAL;GALPAO RL360 LONA 2A TETO - 50X010X06M;não;(FERT) PRODUTO ACABADO;0
5050500717;GAL;GALPAO RL360 LONA 2A TETO - 50X015X06M;não;(FERT) PRODUTO ACABADO;0
5050500718;GAL;GALPAO RL360 LONA 2A TETO - 50X020X06M;não;(FERT) PRODUTO ACABADO;0
5050500719;GAL;GALPAO RL360 LONA 2A TETO - 50X025X06M;não;(FERT) PRODUTO ACABADO;0
5050500720;GAL;GALPAO RL360 LONA 2A TETO - 50X030X06M;não;(FERT) PRODUTO ACABADO;0
5050500721;GAL;GALPAO RL360 LONA 2A TETO - 50X035X06M;não;(FERT) PRODUTO ACABADO;0
5050500722;GAL;GALPAO RL360 LONA 2A TETO - 50X040X06M;não;(FERT) PRODUTO ACABADO;0
5050500723;GAL;GALPAO RL360 LONA 2A TETO - 50X045X06M;não;(FERT) PRODUTO ACABADO;0
5050500724;GAL;GALPAO RL360 LONA 2A TETO - 50X050X06M;não;(FERT) PRODUTO ACABADO;0
5050500725;GAL;GALPAO RL360 LONA 2A TETO - 50X055X06M;não;(FERT) PRODUTO ACABADO;0
5050500726;GAL;GALPAO RL360 LONA 2A TETO - 50X060X06M;não;(FERT) PRODUTO ACABADO;0
5050500727;GAL;GALPAO RL360 LONA 2A TETO - 50X065X06M;não;(FERT) PRODUTO ACABADO;0
5050500728;GAL;GALPAO RL360 LONA 2A TETO - 50X070X06M;não;(FERT) PRODUTO ACABADO;0
5050500729;GAL;GALPAO RL360 LONA 2A TETO - 50X075X06M;não;(FERT) PRODUTO ACABADO;0
5050500730;GAL;GALPAO RL360 LONA 2A TETO - 50X080X06M;não;(FERT) PRODUTO ACABADO;0
5050500731;GAL;GALPAO RL360 LONA 2A TETO - 50X085X06M;não;(FERT) PRODUTO ACABADO;0
5050500732;GAL;GALPAO RL360 LONA 2A TETO - 50X090X06M;não;(FERT) PRODUTO ACABADO;0
5050500733;GAL;GALPAO RL360 LONA 2A TETO - 50X095X06M;não;(FERT) PRODUTO ACABADO;0
5050500734;GAL;GALPAO RL360 LONA 2A TETO - 50X100X06M;não;(FERT) PRODUTO ACABADO;0
5050500735;GAL;GALPAO RL360 LONA 2A TETO - 50X105X06M;não;(FERT) PRODUTO ACABADO;0
5050500736;GAL;GALPAO RL360 LONA 2A TETO - 50X110X06M;não;(FERT) PRODUTO ACABADO;0
5050500737;GAL;GALPAO RL360 LONA 2A TETO - 50X115X06M;não;(FERT) PRODUTO ACABADO;0
5050500738;GAL;GALPAO RL360 LONA 2A TETO - 50X120X06M;não;(FERT) PRODUTO ACABADO;0
5050500739;GAL;GALPAO RL360 LONA 2A TETO - 50X125X06M;não;(FERT) PRODUTO ACABADO;0
5050500740;GAL;GALPAO RL360 LONA 2A TETO - 50X130X06M;não;(FERT) PRODUTO ACABADO;0
5050500741;GAL;GALPAO RL360 LONA 2A TETO - 50X135X06M;não;(FERT) PRODUTO ACABADO;0
5050500742;GAL;GALPAO RL360 LONA 2A TETO - 50X140X06M;não;(FERT) PRODUTO ACABADO;0
5050500743;GAL;GALPAO RL360 LONA 2A TETO - 50X145X06M;não;(FERT) PRODUTO ACABADO;0
5050500744;GAL;GALPAO RL360 LONA 2A TETO - 50X150X06M;não;(FERT) PRODUTO ACABADO;0
5050500745;GAL;GALPAO RL360 LONA 2A TETO - 50X155X06M;não;(FERT) PRODUTO ACABADO;0
5050500746;GAL;GALPAO RL360 LONA 2A TETO - 50X160X06M;não;(FERT) PRODUTO ACABADO;0
5050500747;GAL;GALPAO RL360 LONA 2A TETO - 50X165X06M;não;(FERT) PRODUTO ACABADO;0
5050500748;GAL;GALPAO RL360 LONA 2A TETO - 50X170X06M;não;(FERT) PRODUTO ACABADO;0
5050500749;GAL;GALPAO RL360 LONA 2A TETO - 50X175X06M;não;(FERT) PRODUTO ACABADO;0
5050500750;GAL;GALPAO RL360 LONA 2A TETO - 50X180X06M;não;(FERT) PRODUTO ACABADO;0
5050500751;GAL;GALPAO RL360 LONA 2A TETO - 50X185X06M;não;(FERT) PRODUTO ACABADO;0
5050500752;GAL;GALPAO RL360 LONA 2A TETO - 50X190X06M;não;(FERT) PRODUTO ACABADO;0
5050500753;GAL;GALPAO RL360 LONA 2A TETO - 50X195X06M;não;(FERT) PRODUTO ACABADO;0
5050500754;GAL;GALPAO RL360 LONA 2A TETO - 50X200X06M;não;(FERT) PRODUTO ACABADO;0
5050500755;GAL;GALPAO RL360 LONA 2A TUNEL - 10X010X06M;não;(FERT) PRODUTO ACABADO;0
5050500756;GAL;GALPAO RL360 LONA 2A TUNEL - 10X015X06M;não;(FERT) PRODUTO ACABADO;0
5050500757;GAL;GALPAO RL360 LONA 2A TUNEL - 10X020X06M;não;(FERT) PRODUTO ACABADO;0
5050500758;GAL;GALPAO RL360 LONA 2A TUNEL - 10X025X06M;não;(FERT) PRODUTO ACABADO;0
5050500759;GAL;GALPAO RL360 LONA 2A TUNEL - 10X030X06M;não;(FERT) PRODUTO ACABADO;0
5050500760;GAL;GALPAO RL360 LONA 2A TUNEL - 10X035X06M;não;(FERT) PRODUTO ACABADO;0
5050500761;GAL;GALPAO RL360 LONA 2A TUNEL - 10X040X06M;não;(FERT) PRODUTO ACABADO;0
5050500762;GAL;GALPAO RL360 LONA 2A TUNEL - 10X045X06M;não;(FERT) PRODUTO ACABADO;0
5050500763;GAL;GALPAO RL360 LONA 2A TUNEL - 10X050X06M;não;(FERT) PRODUTO ACABADO;0
5050500764;GAL;GALPAO RL360 LONA 2A TUNEL - 10X055X06M;não;(FERT) PRODUTO ACABADO;0
5050500765;GAL;GALPAO RL360 LONA 2A TUNEL - 10X060X06M;não;(FERT) PRODUTO ACABADO;0
5050500766;GAL;GALPAO RL360 LONA 2A TUNEL - 10X065X06M;não;(FERT) PRODUTO ACABADO;0
5050500767;GAL;GALPAO RL360 LONA 2A TUNEL - 10X070X06M;não;(FERT) PRODUTO ACABADO;0
5050500768;GAL;GALPAO RL360 LONA 2A TUNEL - 10X075X06M;não;(FERT) PRODUTO ACABADO;0
5050500769;GAL;GALPAO RL360 LONA 2A TUNEL - 10X080X06M;não;(FERT) PRODUTO ACABADO;0
5050500770;GAL;GALPAO RL360 LONA 2A TUNEL - 10X085X06M;não;(FERT) PRODUTO ACABADO;0
5050500771;GAL;GALPAO RL360 LONA 2A TUNEL - 10X090X06M;não;(FERT) PRODUTO ACABADO;0
5050500772;GAL;GALPAO RL360 LONA 2A TUNEL - 10X095X06M;não;(FERT) PRODUTO ACABADO;0
5050500773;GAL;GALPAO RL360 LONA 2A TUNEL - 10X100X06M;não;(FERT) PRODUTO ACABADO;0
5050500774;GAL;GALPAO RL360 LONA 2A TUNEL - 10X105X06M;não;(FERT) PRODUTO ACABADO;0
5050500775;GAL;GALPAO RL360 LONA 2A TUNEL - 10X110X06M;não;(FERT) PRODUTO ACABADO;0
5050500776;GAL;GALPAO RL360 LONA 2A TUNEL - 10X115X06M;não;(FERT) PRODUTO ACABADO;0
5050500777;GAL;GALPAO RL360 LONA 2A TUNEL - 10X120X06M;não;(FERT) PRODUTO ACABADO;0
5050500778;GAL;GALPAO RL360 LONA 2A TUNEL - 10X125X06M;não;(FERT) PRODUTO ACABADO;0
5050500779;GAL;GALPAO RL360 LONA 2A TUNEL - 10X130X06M;não;(FERT) PRODUTO ACABADO;0
5050500780;GAL;GALPAO RL360 LONA 2A TUNEL - 10X135X06M;não;(FERT) PRODUTO ACABADO;0
5050500781;GAL;GALPAO RL360 LONA 2A TUNEL - 10X140X06M;não;(FERT) PRODUTO ACABADO;0
5050500782;GAL;GALPAO RL360 LONA 2A TUNEL - 10X145X06M;não;(FERT) PRODUTO ACABADO;0
5050500783;GAL;GALPAO RL360 LONA 2A TUNEL - 10X150X06M;não;(FERT) PRODUTO ACABADO;0
5050500784;GAL;GALPAO RL360 LONA 2A TUNEL - 10X155X06M;não;(FERT) PRODUTO ACABADO;0
5050500785;GAL;GALPAO RL360 LONA 2A TUNEL - 10X160X06M;não;(FERT) PRODUTO ACABADO;0
5050500786;GAL;GALPAO RL360 LONA 2A TUNEL - 10X165X06M;não;(FERT) PRODUTO ACABADO;0
5050500787;GAL;GALPAO RL360 LONA 2A TUNEL - 10X170X06M;não;(FERT) PRODUTO ACABADO;0
5050500788;GAL;GALPAO RL360 LONA 2A TUNEL - 10X175X06M;não;(FERT) PRODUTO ACABADO;0
5050500789;GAL;GALPAO RL360 LONA 2A TUNEL - 10X180X06M;não;(FERT) PRODUTO ACABADO;0
5050500790;GAL;GALPAO RL360 LONA 2A TUNEL - 10X185X06M;não;(FERT) PRODUTO ACABADO;0
5050500791;GAL;GALPAO RL360 LONA 2A TUNEL - 10X190X06M;não;(FERT) PRODUTO ACABADO;0
5050500792;GAL;GALPAO RL360 LONA 2A TUNEL - 10X195X06M;não;(FERT) PRODUTO ACABADO;0
5050500793;GAL;GALPAO RL360 LONA 2A TUNEL - 10X200X06M;não;(FERT) PRODUTO ACABADO;0
5050500794;GAL;GALPAO RL360 LONA 2A TUNEL - 15X010X06M;não;(FERT) PRODUTO ACABADO;0
5050500795;GAL;GALPAO RL360 LONA 2A TUNEL - 15X015X06M;não;(FERT) PRODUTO ACABADO;0
5050500796;GAL;GALPAO RL360 LONA 2A TUNEL - 15X020X06M;não;(FERT) PRODUTO ACABADO;0
5050500797;GAL;GALPAO RL360 LONA 2A TUNEL - 15X025X06M;não;(FERT) PRODUTO ACABADO;0
5050500798;GAL;GALPAO RL360 LONA 2A TUNEL - 15X030X06M;não;(FERT) PRODUTO ACABADO;0
5050500799;GAL;GALPAO RL360 LONA 2A TUNEL - 15X035X06M;não;(FERT) PRODUTO ACABADO;0
5050500800;GAL;GALPAO RL360 LONA 2A TUNEL - 15X040X06M;não;(FERT) PRODUTO ACABADO;0
5050500801;GAL;GALPAO RL360 LONA 2A TUNEL - 15X045X06M;não;(FERT) PRODUTO ACABADO;0
5050500802;GAL;GALPAO RL360 LONA 2A TUNEL - 15X050X06M;não;(FERT) PRODUTO ACABADO;0
5050500803;GAL;GALPAO RL360 LONA 2A TUNEL - 15X055X06M;não;(FERT) PRODUTO ACABADO;0
5050500804;GAL;GALPAO RL360 LONA 2A TUNEL - 15X060X06M;não;(FERT) PRODUTO ACABADO;0
5050500805;GAL;GALPAO RL360 LONA 2A TUNEL - 15X065X06M;não;(FERT) PRODUTO ACABADO;0
5050500806;GAL;GALPAO RL360 LONA 2A TUNEL - 15X070X06M;não;(FERT) PRODUTO ACABADO;0
5050500807;GAL;GALPAO RL360 LONA 2A TUNEL - 15X075X06M;não;(FERT) PRODUTO ACABADO;0
5050500808;GAL;GALPAO RL360 LONA 2A TUNEL - 15X080X06M;não;(FERT) PRODUTO ACABADO;0
5050500809;GAL;GALPAO RL360 LONA 2A TUNEL - 15X085X06M;não;(FERT) PRODUTO ACABADO;0
5050500810;GAL;GALPAO RL360 LONA 2A TUNEL - 15X090X06M;não;(FERT) PRODUTO ACABADO;0
5050500811;GAL;GALPAO RL360 LONA 2A TUNEL - 15X095X06M;não;(FERT) PRODUTO ACABADO;0
5050500812;GAL;GALPAO RL360 LONA 2A TUNEL - 15X100X06M;não;(FERT) PRODUTO ACABADO;0
5050500813;GAL;GALPAO RL360 LONA 2A TUNEL - 15X105X06M;não;(FERT) PRODUTO ACABADO;0
5050500814;GAL;GALPAO RL360 LONA 2A TUNEL - 15X110X06M;não;(FERT) PRODUTO ACABADO;0
5050500815;GAL;GALPAO RL360 LONA 2A TUNEL - 15X115X06M;não;(FERT) PRODUTO ACABADO;0
5050500816;GAL;GALPAO RL360 LONA 2A TUNEL - 15X120X06M;não;(FERT) PRODUTO ACABADO;0
5050500817;GAL;GALPAO RL360 LONA 2A TUNEL - 15X125X06M;não;(FERT) PRODUTO ACABADO;0
5050500818;GAL;GALPAO RL360 LONA 2A TUNEL - 15X130X06M;não;(FERT) PRODUTO ACABADO;0
5050500819;GAL;GALPAO RL360 LONA 2A TUNEL - 15X135X06M;não;(FERT) PRODUTO ACABADO;0
5050500820;GAL;GALPAO RL360 LONA 2A TUNEL - 15X140X06M;não;(FERT) PRODUTO ACABADO;0
5050500821;GAL;GALPAO RL360 LONA 2A TUNEL - 15X145X06M;não;(FERT) PRODUTO ACABADO;0
5050500822;GAL;GALPAO RL360 LONA 2A TUNEL - 15X150X06M;não;(FERT) PRODUTO ACABADO;0
5050500823;GAL;GALPAO RL360 LONA 2A TUNEL - 15X155X06M;não;(FERT) PRODUTO ACABADO;0
5050500824;GAL;GALPAO RL360 LONA 2A TUNEL - 15X160X06M;não;(FERT) PRODUTO ACABADO;0
5050500825;GAL;GALPAO RL360 LONA 2A TUNEL - 15X165X06M;não;(FERT) PRODUTO ACABADO;0
5050500826;GAL;GALPAO RL360 LONA 2A TUNEL - 15X170X06M;não;(FERT) PRODUTO ACABADO;0
5050500827;GAL;GALPAO RL360 LONA 2A TUNEL - 15X175X06M;não;(FERT) PRODUTO ACABADO;0
5050500828;GAL;GALPAO RL360 LONA 2A TUNEL - 15X180X06M;não;(FERT) PRODUTO ACABADO;0
5050500829;GAL;GALPAO RL360 LONA 2A TUNEL - 15X185X06M;não;(FERT) PRODUTO ACABADO;0
5050500830;GAL;GALPAO RL360 LONA 2A TUNEL - 15X190X06M;não;(FERT) PRODUTO ACABADO;0
5050500831;GAL;GALPAO RL360 LONA 2A TUNEL - 15X195X06M;não;(FERT) PRODUTO ACABADO;0
5050500832;GAL;GALPAO RL360 LONA 2A TUNEL - 15X200X06M;não;(FERT) PRODUTO ACABADO;0
5050500833;GAL;GALPAO RL360 LONA 2A TUNEL - 20X010X06M;não;(FERT) PRODUTO ACABADO;0
5050500834;GAL;GALPAO RL360 LONA 2A TUNEL - 20X015X06M;não;(FERT) PRODUTO ACABADO;0
5050500835;GAL;GALPAO RL360 LONA 2A TUNEL - 20X020X06M;não;(FERT) PRODUTO ACABADO;0
5050500836;GAL;GALPAO RL360 LONA 2A TUNEL - 20X025X06M;não;(FERT) PRODUTO ACABADO;0
5050500837;GAL;GALPAO RL360 LONA 2A TUNEL - 20X030X06M;não;(FERT) PRODUTO ACABADO;0
5050500838;GAL;GALPAO RL360 LONA 2A TUNEL - 20X035X06M;não;(FERT) PRODUTO ACABADO;0
5050500839;GAL;GALPAO RL360 LONA 2A TUNEL - 20X040X06M;não;(FERT) PRODUTO ACABADO;0
5050500840;GAL;GALPAO RL360 LONA 2A TUNEL - 20X045X06M;não;(FERT) PRODUTO ACABADO;0
5050500841;GAL;GALPAO RL360 LONA 2A TUNEL - 20X050X06M;não;(FERT) PRODUTO ACABADO;0
5050500842;GAL;GALPAO RL360 LONA 2A TUNEL - 20X055X06M;não;(FERT) PRODUTO ACABADO;0
5050500843;GAL;GALPAO RL360 LONA 2A TUNEL - 20X060X06M;não;(FERT) PRODUTO ACABADO;0
5050500844;GAL;GALPAO RL360 LONA 2A TUNEL - 20X065X06M;não;(FERT) PRODUTO ACABADO;0
5050500845;GAL;GALPAO RL360 LONA 2A TUNEL - 20X070X06M;não;(FERT) PRODUTO ACABADO;0
5050500846;GAL;GALPAO RL360 LONA 2A TUNEL - 20X075X06M;não;(FERT) PRODUTO ACABADO;0
5050500847;GAL;GALPAO RL360 LONA 2A TUNEL - 20X080X06M;não;(FERT) PRODUTO ACABADO;0
